fecha,codigo_producto,unidades_pronosticadas
2026-06-24,14218,0.16511576963411279
2026-06-24,15026,0.09258682023697117
2026-06-24,15030,0.2235931225283749
2026-06-24,15032,0.0
2026-06-24,15034,0.27040843024181227
2026-06-24,15041,0.0733612874859243
2026-06-24,15043,0.10194241167470583
2026-06-24,15045,0.03665075740008979
2026-06-24,17114,0.10269043135037263
2026-06-24,17115,0.0
2026-06-24,17143,0.0
2026-06-24,17222,0.5173957306780321
2026-06-24,17322,0.6087867585417573
2026-06-24,17323,0.0
2026-06-24,17400,0.6358318207528804
2026-06-24,17501,0.23895246071074583
2026-06-24,17504,0.7034808095611534
2026-06-24,17505,0.0
2026-06-24,17507,0.7247561598212444
2026-06-24,17508,0.0
2026-06-24,17521,0.06847891394269558
2026-06-24,17700,0.16747851948666734
2026-06-24,17704,0.13896956963882523
2026-06-24,17706,0.15197200298484928
2026-06-24,18100,0.0
2026-06-24,18101,0.14362996251546156
2026-06-24,18121,0.16410824683114406
2026-06-24,191070,0.03504937725061948
2026-06-24,20002,0.3777294212322767
2026-06-24,21008,0.0
2026-06-24,21010,0.024739866958643962
2026-06-24,210377,0.03504937725061948
2026-06-24,26001,0.26713251753762834
2026-06-24,26004,0.0
2026-06-24,26005,0.09774707119559645
2026-06-24,26006,0.0
2026-06-24,26007,0.0
2026-06-24,26008,0.06951849032898794
2026-06-24,26009,0.34271115415726955
2026-06-24,26010,0.0
2026-06-24,26020,0.025729067677941947
2026-06-24,26093,0.0
2026-06-24,26100,0.07762279740761718
2026-06-24,26101,0.2641777852871338
2026-06-24,26104,0.0
2026-06-24,26107,0.0
2026-06-24,26111,0.0
2026-06-24,26117,0.0
2026-06-24,26121,0.0
2026-06-24,26123,0.10290658016681554
2026-06-24,26124,0.0
2026-06-24,26127,0.0
2026-06-24,26141,0.0
2026-06-24,26142,0.0
2026-06-24,26151,0.0
2026-06-24,2621,0.08998699069468255
2026-06-24,2721,0.12463072038917485
2026-06-24,300675,0.03504937725061948
2026-06-24,3525,0.0
2026-06-24,3527,0.0
2026-06-24,4004,0.2247133720698921
2026-06-24,44016,0.030818237124206466
2026-06-24,44017,0.0
2026-06-24,44018,0.0
2026-06-24,44019,0.0
2026-06-24,44022,0.5880521360548615
2026-06-24,44031,0.0
2026-06-24,44033,0.0
2026-06-24,44052,0.040901035809749846
2026-06-24,44056,0.018576779372704112
2026-06-24,44060,0.0
2026-06-24,44068,0.06433335638782323
2026-06-24,44071,0.310375776115858
2026-06-24,44072,0.24643801281056163
2026-06-24,4500,0.13587635587131533
2026-06-24,45002,0.0
2026-06-24,45003,0.06234293916942314
2026-06-24,45005,0.13089699518990575
2026-06-24,45006,0.21218430150893813
2026-06-24,4502,0.11018875134464269
2026-06-24,45117,0.021543383488949523
2026-06-24,45120,0.0
2026-06-24,45203,0.191728844133199
2026-06-24,45207,0.13753743566164786
2026-06-24,45212,0.040456225101040126
2026-06-24,45215,0.0
2026-06-24,45225,0.17186467681150935
2026-06-24,4614,0.023676336424152268
2026-06-24,4616,0.7479894481936773
2026-06-24,4620,0.754001340957283
2026-06-24,4622,0.03504937725061948
2026-06-24,4700,0.09898283180586226
2026-06-24,4703,0.0
2026-06-24,4706,0.06451130824693867
2026-06-24,4708,0.0
2026-06-24,4710,0.0
2026-06-24,6153,0.13445842651206985
2026-06-24,6210,0.01711080942194291
2026-06-24,6304,0.0
2026-06-24,6307,0.0
2026-06-24,7002,0.0843978016803491
2026-06-24,7151,0.0
2026-06-24,7152,0.0
2026-06-24,7153,0.0
2026-06-24,7154,0.0
2026-06-24,7160,0.12345225445253166
2026-06-24,7161,0.06421157746862377
2026-06-24,7162,0.11142387764347694
2026-06-24,7706,0.0
2026-06-24,7707,0.0
2026-06-24,7715,0.06909559951482132
2026-06-24,7716,0.0
2026-06-24,8029,0.01927465274918583
2026-06-24,8050,0.0
2026-06-24,8118,0.06533482876779093
2026-06-24,8123,0.04580424450135253
2026-06-24,8143,0.09949690422136095
2026-06-24,8153,0.0
2026-06-24,8154,0.08963166102083371
2026-06-24,8166,0.0
2026-06-24,8168,0.0
2026-06-24,8169,0.0
2026-06-24,8170,0.0
2026-06-24,8202,0.2081655887554141
2026-06-24,8203,0.0
2026-06-24,8205,0.6267752635249296
2026-06-24,8206,0.3108627799552294
2026-06-24,8207,0.2469389004510765
2026-06-24,8208,0.0
2026-06-24,8210,0.36921761508447914
2026-06-24,8212,0.1563080847058605
2026-06-24,8213,0.28648804361013885
2026-06-24,8215,0.38039534391346863
2026-06-24,8216,0.266139373880801
2026-06-24,8217,0.15271091003419826
2026-06-24,8222,0.18260756016209118
2026-06-24,8225,0.14410961446104104
2026-06-24,9302,0.0753902314035008
2026-06-25,050304,0.03510814669485298
2026-06-25,07011,0.030869911955833152
2026-06-25,07013,0.05919610550894109
2026-06-25,10750,0.08884798014799479
2026-06-25,10752,0.0
2026-06-25,10755,0.0
2026-06-25,10757,0.0
2026-06-25,10762,0.08644280067822029
2026-06-25,12100,0.19892126205019267
2026-06-25,12105,0.0900029094529434
2026-06-25,12121,0.09930545759976264
2026-06-25,12125,0.08878967708565057
2026-06-25,12130,0.4817262050065708
2026-06-25,12132,0.0
2026-06-25,12134,0.31756964664139076
2026-06-25,12136,0.6525789558740624
2026-06-25,12138,0.4218980096016393
2026-06-25,1297,0.0
2026-06-25,1298,0.0
2026-06-25,1299,0.0
2026-06-25,13014,0.053974210069948195
2026-06-25,13016,0.0
2026-06-25,1302,0.0
2026-06-25,1303,0.0
2026-06-25,1306,0.07727226864876266
2026-06-25,1307,0.16678839004204934
2026-06-25,1308,0.17184568558286603
2026-06-25,1309,0.01831134131958952
2026-06-25,14210,0.0
2026-06-25,14218,0.15556344930334554
2026-06-25,15026,0.09188778474886825
2026-06-25,15030,0.200271677853716
2026-06-25,15032,0.0
2026-06-25,15034,0.23929903811810632
2026-06-25,15041,0.07341667392173072
2026-06-25,15043,0.10202148514744597
2026-06-25,15045,0.03671221197680704
2026-06-25,17114,0.09629120179232283
2026-06-25,17115,0.0
2026-06-25,17143,0.0
2026-06-25,17222,0.4254386970372345
2026-06-25,17322,0.5296667302548119
2026-06-25,17323,0.0
2026-06-25,17400,0.5571366844223937
2026-06-25,17501,0.21483347499137576
2026-06-25,17504,0.6137315683953544
2026-06-25,17505,0.0
2026-06-25,17507,0.6327745661331362
2026-06-25,17508,0.0
2026-06-25,17521,0.07825325097751558
2026-06-25,17700,0.1508030448854576
2026-06-25,17704,0.13602869764641157
2026-06-25,17706,0.1407143398906617
2026-06-25,18100,0.0
2026-06-25,18101,0.13795064914528793
2026-06-25,18121,0.16059248800659628
2026-06-25,191070,0.03510814669485298
2026-06-25,20002,0.34344446555994945
2026-06-25,21008,0.0
2026-06-25,21010,0.02478134981356529
2026-06-25,210377,0.03510814669485298
2026-06-25,26001,0.25429570093223663
2026-06-25,26004,0.0
2026-06-25,26005,0.0831935893578061
2026-06-25,26006,0.0
2026-06-25,26007,0.0
2026-06-25,26008,0.06951998360017284
2026-06-25,26009,0.32174645803017055
2026-06-25,26010,0.0
2026-06-25,26020,0.025772209186484783
2026-06-25,26093,0.0
2026-06-25,26100,0.0776244647609517
2026-06-25,26101,0.2597272582000532
2026-06-25,26104,0.0
2026-06-25,26107,0.0
2026-06-25,26111,0.0
2026-06-25,26117,0.0
2026-06-25,26121,0.0
2026-06-25,26123,0.1029087906209001
2026-06-25,26124,0.0
2026-06-25,26127,0.0
2026-06-25,26141,0.0
2026-06-25,26142,0.0
2026-06-25,26151,0.0
2026-06-25,2621,0.08560411815276632
2026-06-25,2721,0.12232191306444194
2026-06-25,300675,0.03510814669485298
2026-06-25,3525,0.0
2026-06-25,3527,0.0
2026-06-25,4004,0.21433020298905814
2026-06-25,44016,0.030869911955833152
2026-06-25,44017,0.0
2026-06-25,44018,0.0
2026-06-25,44019,0.0
2026-06-25,44022,0.492644182228325
2026-06-25,44031,0.0
2026-06-25,44033,0.0
2026-06-25,44052,0.0408627270059491
2026-06-25,44056,0.018575535892047773
2026-06-25,44060,0.0
2026-06-25,44068,0.06438094894226526
2026-06-25,44071,0.2719679829121399
2026-06-25,44072,0.2319798826704942
2026-06-25,4500,0.13345155846449866
2026-06-25,45002,0.0
2026-06-25,45003,0.062317612066230925
2026-06-25,45005,0.13099907711480743
2026-06-25,45006,0.2024628029165679
2026-06-25,4502,0.1020792591419984
2026-06-25,45117,0.021543383488949523
2026-06-25,45120,0.0
2026-06-25,45203,0.18022890761340074
2026-06-25,45207,0.13878285489386336
2026-06-25,45212,0.04052406053925555
2026-06-25,45215,0.0
2026-06-25,45225,0.1720011377433274
2026-06-25,4614,0.023676336424152268
2026-06-25,4616,0.6179882320575832
2026-06-25,4620,0.6258259169238056
2026-06-25,4622,0.03510814669485298
2026-06-25,4700,0.09889355888576988
2026-06-25,4703,0.0
2026-06-25,4706,0.06444780861854547
2026-06-25,4708,0.0
2026-06-25,4710,0.0
2026-06-25,6153,0.13456261961564345
2026-06-25,6210,0.017139500167371067
2026-06-25,6304,0.0
2026-06-25,6307,0.0
2026-06-25,7002,0.08446119854338827
2026-06-25,7151,0.0
2026-06-25,7152,0.0
2026-06-25,7153,0.0
2026-06-25,7154,0.0
2026-06-25,7160,0.1149409628384168
2026-06-25,7161,0.0641525607231387
2026-06-25,7162,0.10453877224733649
2026-06-25,7706,0.0
2026-06-25,7707,0.0
2026-06-25,7715,0.08217631917659905
2026-06-25,7716,0.0
2026-06-25,8029,0.019273362554724758
2026-06-25,8050,0.0
2026-06-25,8118,0.06530835215442425
2026-06-25,8123,0.04580424450135253
2026-06-25,8143,0.09639786035637826
2026-06-25,8153,0.0
2026-06-25,8154,0.0895969062684974
2026-06-25,8166,0.0
2026-06-25,8168,0.0
2026-06-25,8169,0.0
2026-06-25,8170,0.0
2026-06-25,8202,0.19106146307730273
2026-06-25,8203,0.0
2026-06-25,8205,0.5320634504078076
2026-06-25,8206,0.27527032375461513
2026-06-25,8207,0.2296786691267584
2026-06-25,8208,0.0
2026-06-25,8210,0.33684497578870787
2026-06-25,8212,0.13392249925424904
2026-06-25,8213,0.27236753780226525
2026-06-25,8215,0.30914676094305754
2026-06-25,8216,0.23480997217842553
2026-06-25,8217,0.1422788537592932
2026-06-25,8222,0.16360603669772397
2026-06-25,8225,0.1364784799715701
2026-06-25,9302,0.07532110440391866
2026-06-26,050304,0.060648521276773074
2026-06-26,07011,0.030688196227614
2026-06-26,07013,0.05396871370880435
2026-06-26,10750,0.06427932956155459
2026-06-26,10752,0.0
2026-06-26,10755,0.0
2026-06-26,10757,0.0
2026-06-26,10762,0.06960654434164158
2026-06-26,12100,0.1470362034488833
2026-06-26,12105,0.06960654434164158
2026-06-26,12121,0.08328175362870864
2026-06-26,12125,0.0687949665941125
2026-06-26,12130,0.48308735271467607
2026-06-26,12132,0.0
2026-06-26,12134,0.3133924834847
2026-06-26,12136,0.6469333385347233
2026-06-26,12138,0.4224384574980796
2026-06-26,1297,0.0
2026-06-26,1298,0.0
2026-06-26,1299,0.0
2026-06-26,13014,0.047094689055051556
2026-06-26,13016,0.0
2026-06-26,1302,0.0
2026-06-26,1303,0.0
2026-06-26,1306,0.06295259926798924
2026-06-26,1307,0.16678839004204934
2026-06-26,1308,0.15621359701037676
2026-06-26,1309,0.018391490317924475
2026-06-26,14210,0.0
2026-06-26,14218,0.11454775429106123
2026-06-26,15026,0.11351782988486134
2026-06-26,15030,0.14564343687816358
2026-06-26,15032,0.0
2026-06-26,15034,0.21496994557381421
2026-06-26,15041,0.06705366413425315
2026-06-26,15043,0.08255674627229198
2026-06-26,15045,0.0532287366253945
2026-06-26,17114,0.07811253204461932
2026-06-26,17115,0.0
2026-06-26,17143,0.0
2026-06-26,17222,0.411102419593274
2026-06-26,17322,0.5282199543253534
2026-06-26,17323,0.0
2026-06-26,17400,0.5530597855736129
2026-06-26,17501,0.19015972104777076
2026-06-26,17504,0.6144508912107337
2026-06-26,17505,0.0
2026-06-26,17507,0.6327745661331362
2026-06-26,17508,0.0
2026-06-26,17521,0.06788396570575392
2026-06-26,17700,0.10647449628167768
2026-06-26,17704,0.0994889202021828
2026-06-26,17706,0.13059507605022555
2026-06-26,18100,0.0
2026-06-26,18101,0.10383562543425859
2026-06-26,18121,0.11524500978132188
2026-06-26,191070,0.060648521276773074
2026-06-26,20002,0.33985773553169324
2026-06-26,21008,0.0
2026-06-26,21010,0.02488981813001901
2026-06-26,210377,0.060648521276773074
2026-06-26,26001,0.20730600388300663
2026-06-26,26004,0.0
2026-06-26,26005,0.08175254737008202
2026-06-26,26006,0.0
2026-06-26,26007,0.0
2026-06-26,26008,0.06780475815484424
2026-06-26,26009,0.23739022211967353
2026-06-26,26010,0.0
2026-06-26,26020,0.025885014508341023
2026-06-26,26093,0.0
2026-06-26,26100,0.0748199892856483
2026-06-26,26101,0.21311607239204958
2026-06-26,26104,0.0
2026-06-26,26107,0.0
2026-06-26,26111,0.0
2026-06-26,26117,0.0
2026-06-26,26121,0.0
2026-06-26,26123,0.10006612582157429
2026-06-26,26124,0.0
2026-06-26,26127,0.0
2026-06-26,26141,0.0
2026-06-26,26142,0.0
2026-06-26,26151,0.0
2026-06-26,2621,0.06789387803632549
2026-06-26,2721,0.10239530844487893
2026-06-26,300675,0.060648521276773074
2026-06-26,3525,0.0
2026-06-26,3527,0.0
2026-06-26,4004,0.16323347644539382
2026-06-26,44016,0.030688196227614
2026-06-26,44017,0.0
2026-06-26,44018,0.0
2026-06-26,44019,0.0
2026-06-26,44022,0.4865588200353546
2026-06-26,44031,0.0
2026-06-26,44033,0.0
2026-06-26,44052,0.03818125189655909
2026-06-26,44056,0.018476360522578044
2026-06-26,44060,0.0
2026-06-26,44068,0.05871329072526575
2026-06-26,44071,0.2346524012617714
2026-06-26,44072,0.18031539383056516
2026-06-26,4500,0.09699391821456979
2026-06-26,45002,0.0
2026-06-26,45003,0.056589402094061186
2026-06-26,45005,0.10507129319331945
2026-06-26,45006,0.1586503053739039
2026-06-26,4502,0.07940769299199615
2026-06-26,45117,0.02132351756779007
2026-06-26,45120,0.0
2026-06-26,45203,0.13912571744751825
2026-06-26,45207,0.10822443833124874
2026-06-26,45212,0.038718165801528474
2026-06-26,45215,0.0
2026-06-26,45225,0.13840163605881392
2026-06-26,4614,0.023704605347001154
2026-06-26,4616,0.6511094316046221
2026-06-26,4620,0.6691592893149666
2026-06-26,4622,0.060648521276773074
2026-06-26,4700,0.08481445447974818
2026-06-26,4703,0.0
2026-06-26,4706,0.05846414927845735
2026-06-26,4708,0.0
2026-06-26,4710,0.0
2026-06-26,6153,0.11381412168560624
2026-06-26,6210,0.01721452000051169
2026-06-26,6304,0.0
2026-06-26,6307,0.0
2026-06-26,7002,0.06739749085914101
2026-06-26,7151,0.0
2026-06-26,7152,0.0
2026-06-26,7153,0.0
2026-06-26,7154,0.0
2026-06-26,7160,0.08600172645385444
2026-06-26,7161,0.058343670407849095
2026-06-26,7162,0.08274168519064302
2026-06-26,7706,0.0
2026-06-26,7707,0.0
2026-06-26,7715,0.07070829266326946
2026-06-26,7716,0.0
2026-06-26,8029,0.01917075772459842
2026-06-26,8050,0.0
2026-06-26,8118,0.0603034313163286
2026-06-26,8123,0.039405075174661304
2026-06-26,8143,0.08104789376692774
2026-06-26,8153,0.0
2026-06-26,8154,0.07827665214498634
2026-06-26,8166,0.0
2026-06-26,8168,0.0
2026-06-26,8169,0.0
2026-06-26,8170,0.0
2026-06-26,8202,0.16554087416888733
2026-06-26,8203,0.0
2026-06-26,8205,0.5209292876532687
2026-06-26,8206,0.2512511771475808
2026-06-26,8207,0.1651128072120816
2026-06-26,8208,0.0
2026-06-26,8210,0.31714921080764397
2026-06-26,8212,0.10469081212050531
2026-06-26,8213,0.20409615746102377
2026-06-26,8215,0.28316166404244597
2026-06-26,8216,0.20826632615432453
2026-06-26,8217,0.11288061686080478
2026-06-26,8222,0.14141122996744723
2026-06-26,8225,0.09784566456499061
2026-06-26,9302,0.06045850896143647
2026-06-27,050304,0.016078250563587613
2026-06-27,07011,0.015214869249086767
2026-06-27,07013,0.01612880967923719
2026-06-27,10750,0.010065945645178459
2026-06-27,10752,0.0
2026-06-27,10755,0.0
2026-06-27,10757,0.0
2026-06-27,10762,0.015793329061365866
2026-06-27,12100,0.023085341650986642
2026-06-27,12105,0.015793329061365866
2026-06-27,12121,0.015289367560777508
2026-06-27,12125,0.010544674872012041
2026-06-27,12130,0.03848703278586265
2026-06-27,12132,0.0
2026-06-27,12134,0.03584796296066448
2026-06-27,12136,0.03912931076674254
2026-06-27,12138,0.015008094002949356
2026-06-27,1297,0.0
2026-06-27,1298,0.0
2026-06-27,1299,0.0
2026-06-27,13014,0.009807872521413392
2026-06-27,13016,0.0
2026-06-27,1302,0.0
2026-06-27,1303,0.0
2026-06-27,1306,0.012710870184440124
2026-06-27,1307,0.010247009234840896
2026-06-27,1308,0.010247009234840896
2026-06-27,1309,0.018630995604916527
2026-06-27,14210,0.0
2026-06-27,14218,0.011353595938461955
2026-06-27,15026,0.011567984226436557
2026-06-27,15030,0.014204726125239557
2026-06-27,15032,0.0
2026-06-27,15034,0.025242029932879093
2026-06-27,15041,0.011852770306804896
2026-06-27,15043,0.011852770306804896
2026-06-27,15045,0.012063558143918964
2026-06-27,17114,0.011969155975793934
2026-06-27,17115,0.0
2026-06-27,17143,0.0
2026-06-27,17222,0.045359208257851134
2026-06-27,17322,0.04339078764425132
2026-06-27,17323,0.0
2026-06-27,17400,0.04260591699515975
2026-06-27,17501,0.015256018834042718
2026-06-27,17504,0.04618496436054172
2026-06-27,17505,0.0
2026-06-27,17507,0.046977765060746905
2026-06-27,17508,0.0
2026-06-27,17521,0.01677957921738299
2026-06-27,17700,0.02052975526158735
2026-06-27,17704,0.01713404319692853
2026-06-27,17706,0.010359868512719753
2026-06-27,18100,0.0
2026-06-27,18101,0.016299170861117467
2026-06-27,18121,0.013510162814502829
2026-06-27,191070,0.016078250563587613
2026-06-27,20002,0.022000796765035305
2026-06-27,21008,0.0
2026-06-27,21010,0.015091385599722998
2026-06-27,210377,0.016078250563587613
2026-06-27,26001,0.029749833466954416
2026-06-27,26004,0.0
2026-06-27,26005,0.03072099289730104
2026-06-27,26006,0.0
2026-06-27,26007,0.0
2026-06-27,26008,0.029967420257839255
2026-06-27,26009,0.03204485701132307
2026-06-27,26010,0.0
2026-06-27,26020,0.014101255229940799
2026-06-27,26093,0.0
2026-06-27,26100,0.029163200155846954
2026-06-27,26101,0.03147893203166499
2026-06-27,26104,0.0
2026-06-27,26107,0.0
2026-06-27,26111,0.0
2026-06-27,26117,0.0
2026-06-27,26121,0.0
2026-06-27,26123,0.033388290687864315
2026-06-27,26124,0.0
2026-06-27,26127,0.0
2026-06-27,26141,0.0
2026-06-27,26142,0.0
2026-06-27,26151,0.0
2026-06-27,2621,0.01661104968698882
2026-06-27,2721,0.020298701630067813
2026-06-27,300675,0.016078250563587613
2026-06-27,3525,0.0
2026-06-27,3527,0.0
2026-06-27,4004,0.028102173076127206
2026-06-27,44016,0.015214869249086767
2026-06-27,44017,0.0
2026-06-27,44018,0.0
2026-06-27,44019,0.0
2026-06-27,44022,0.04467366962373774
2026-06-27,44031,0.0
2026-06-27,44033,0.0
2026-06-27,44052,0.01018933511563133
2026-06-27,44056,0.011505553194529467
2026-06-27,44060,0.0
2026-06-27,44068,0.016092059054462985
2026-06-27,44071,0.024149800773944977
2026-06-27,44072,0.017162840303822507
2026-06-27,4500,0.024978888294924825
2026-06-27,45002,0.0
2026-06-27,45003,0.01332959046170235
2026-06-27,45005,0.015174985949394393
2026-06-27,45006,0.02385509449473521
2026-06-27,4502,0.015312331198848316
2026-06-27,45117,0.009766681408015766
2026-06-27,45120,0.0
2026-06-27,45203,0.014974360978683186
2026-06-27,45207,0.02170435666550746
2026-06-27,45212,0.015933467787175918
2026-06-27,45215,0.0
2026-06-27,45225,0.025471227584329036
2026-06-27,4614,0.011209136712678959
2026-06-27,4616,0.05668516836575226
2026-06-27,4620,0.0867922921234203
2026-06-27,4622,0.016078250563587613
2026-06-27,4700,0.013100804234592938
2026-06-27,4703,0.0
2026-06-27,4706,0.012233432348778807
2026-06-27,4708,0.0
2026-06-27,4710,0.0
2026-06-27,6153,0.016612444801524483
2026-06-27,6210,0.014984987772840557
2026-06-27,6304,0.0
2026-06-27,6307,0.0
2026-06-27,7002,0.01580689522520314
2026-06-27,7151,0.0
2026-06-27,7152,0.0
2026-06-27,7153,0.0
2026-06-27,7154,0.0
2026-06-27,7160,0.010114768790612292
2026-06-27,7161,0.010301701713646982
2026-06-27,7162,0.010114768790612292
2026-06-27,7706,0.0
2026-06-27,7707,0.0
2026-06-27,7715,0.0142777851019157
2026-06-27,7716,0.0
2026-06-27,8029,0.01120510710981162
2026-06-27,8050,0.0
2026-06-27,8118,0.0131485801734715
2026-06-27,8123,0.013814508878794932
2026-06-27,8143,0.013385058367077509
2026-06-27,8153,0.0
2026-06-27,8154,0.013395146406991956
2026-06-27,8166,0.0
2026-06-27,8168,0.0
2026-06-27,8169,0.0
2026-06-27,8170,0.0
2026-06-27,8202,0.011768164466491779
2026-06-27,8203,0.0
2026-06-27,8205,0.0238204671479275
2026-06-27,8206,0.017138412698161284
2026-06-27,8207,0.017274248046231202
2026-06-27,8208,0.0
2026-06-27,8210,0.019895754562174184
2026-06-27,8212,0.02280220087699926
2026-06-27,8213,0.01658613401583894
2026-06-27,8215,0.030667383184906645
2026-06-27,8216,0.01753276081866193
2026-06-27,8217,0.014584866797326639
2026-06-27,8222,0.02008961058619321
2026-06-27,8225,0.013977017949677876
2026-06-27,9302,0.012359290946361743
2026-06-28,050304,0.01582751503579626
2026-06-28,07011,0.014977597895691775
2026-06-28,07013,0.01587728569709896
2026-06-28,10750,0.010065945645178459
2026-06-28,10752,0.0
2026-06-28,10755,0.0
2026-06-28,10757,0.0
2026-06-28,10762,0.015547036799522889
2026-06-28,12100,0.02272086135089337
2026-06-28,12105,0.015547036799522889
2026-06-28,12121,0.015005455933272347
2026-06-28,12125,0.010589453081858498
2026-06-28,12130,0.03850084994132397
2026-06-28,12132,0.0
2026-06-28,12134,0.036031537830750845
2026-06-28,12136,0.03862064883207773
2026-06-28,12138,0.015051329322304836
2026-06-28,1297,0.0
2026-06-28,1298,0.0
2026-06-28,1299,0.0
2026-06-28,13014,0.009807872521413392
2026-06-28,13016,0.0
2026-06-28,1302,0.0
2026-06-28,1303,0.0
2026-06-28,1306,0.01251264795051122
2026-06-28,1307,0.010247009234840896
2026-06-28,1308,0.010247009234840896
2026-06-28,1309,0.018340450778674265
2026-06-28,14210,0.0
2026-06-28,14218,0.011364128226984878
2026-06-28,15026,0.011527770169248162
2026-06-28,15030,0.014245647102297745
2026-06-28,15032,0.0
2026-06-28,15034,0.0253147471763288
2026-06-28,15041,0.011667929884837789
2026-06-28,15043,0.011667929884837789
2026-06-28,15045,0.011875430548426245
2026-06-28,17114,0.011969155975793934
2026-06-28,17115,0.0
2026-06-28,17143,0.0
2026-06-28,17222,0.045092522940521365
2026-06-28,17322,0.04270571711157482
2026-06-28,17323,0.0
2026-06-28,17400,0.042619485859025086
2026-06-28,17501,0.01534332256605598
2026-06-28,17504,0.04570052450062266
2026-06-28,17505,0.0
2026-06-28,17507,0.0467015635866945
2026-06-28,17508,0.0
2026-06-28,17521,0.01646799552201288
2026-06-28,17700,0.02052975526158735
2026-06-28,17704,0.01713404319692853
2026-06-28,17706,0.010299144142727468
2026-06-28,18100,0.0
2026-06-28,18101,0.016299170861117467
2026-06-28,18121,0.013555982260955739
2026-06-28,191070,0.01582751503579626
2026-06-28,20002,0.021714797149213247
2026-06-28,21008,0.0
2026-06-28,21010,0.014856039937053771
2026-06-28,210377,0.01582751503579626
2026-06-28,26001,0.028026628980740997
2026-06-28,26004,0.0
2026-06-28,26005,0.027952007177534204
2026-06-28,26006,0.0
2026-06-28,26007,0.0
2026-06-28,26008,0.02720172046430684
2026-06-28,26009,0.029206515071716267
2026-06-28,26010,0.0
2026-06-28,26020,0.013881350355426213
2026-06-28,26093,0.0
2026-06-28,26100,0.02672522524489152
2026-06-28,26101,0.028690716344887686
2026-06-28,26104,0.0
2026-06-28,26107,0.0
2026-06-28,26111,0.0
2026-06-28,26117,0.0
2026-06-28,26121,0.0
2026-06-28,26123,0.030096156713866395
2026-06-28,26124,0.0
2026-06-28,26127,0.0
2026-06-28,26141,0.0
2026-06-28,26142,0.0
2026-06-28,26151,0.0
2026-06-28,2621,0.016626735614908295
2026-06-28,2721,0.020357178132634032
2026-06-28,300675,0.01582751503579626
2026-06-28,3525,0.0
2026-06-28,3527,0.0
2026-06-28,4004,0.026429112456238364
2026-06-28,44016,0.014977597895691775
2026-06-28,44017,0.0
2026-06-28,44018,0.0
2026-06-28,44019,0.0
2026-06-28,44022,0.04448439529310024
2026-06-28,44031,0.0
2026-06-28,44033,0.0
2026-06-28,44052,0.01018933511563133
2026-06-28,44056,0.011344738298808766
2026-06-28,44060,0.0
2026-06-28,44068,0.01584110818737001
2026-06-28,44071,0.02389649049719183
2026-06-28,44072,0.017216954554357698
2026-06-28,4500,0.024647485438020034
2026-06-28,45002,0.0
2026-06-28,45003,0.01337479750063926
2026-06-28,45005,0.014943002700391722
2026-06-28,45006,0.022308562218163314
2026-06-28,4502,0.015312331198848316
2026-06-28,45117,0.009766681408015766
2026-06-28,45120,0.0
2026-06-28,45203,0.014713089412318428
2026-06-28,45207,0.021436235551592856
2026-06-28,45212,0.015684990103651583
2026-06-28,45215,0.0
2026-06-28,45225,0.024985523809169793
2026-06-28,4614,0.011283797882213174
2026-06-28,4616,0.05155302650957332
2026-06-28,4620,0.07893432207513104
2026-06-28,4622,0.01582751503579626
2026-06-28,4700,0.013142018676242716
2026-06-28,4703,0.0
2026-06-28,4706,0.012235124066226179
2026-06-28,4708,0.0
2026-06-28,4710,0.0
2026-06-28,6153,0.016303964661865872
2026-06-28,6210,0.014751301352585405
2026-06-28,6304,0.0
2026-06-28,6307,0.0
2026-06-28,7002,0.015560391403076511
2026-06-28,7151,0.0
2026-06-28,7152,0.0
2026-06-28,7153,0.0
2026-06-28,7154,0.0
2026-06-28,7160,0.010114768790612292
2026-06-28,7161,0.01031533417796177
2026-06-28,7162,0.010114768790612292
2026-06-28,7706,0.0
2026-06-28,7707,0.0
2026-06-28,7715,0.014035810919079917
2026-06-28,7716,0.0
2026-06-28,8029,0.01111343875937367
2026-06-28,8050,0.0
2026-06-28,8118,0.012980740373674466
2026-06-28,8123,0.013706083506481241
2026-06-28,8143,0.013414575218707132
2026-06-28,8153,0.0
2026-06-28,8154,0.013440575777603627
2026-06-28,8166,0.0
2026-06-28,8168,0.0
2026-06-28,8169,0.0
2026-06-28,8170,0.0
2026-06-28,8202,0.01186338551243059
2026-06-28,8203,0.0
2026-06-28,8205,0.023680416889462312
2026-06-28,8206,0.01697177184130349
2026-06-28,8207,0.017279749439855517
2026-06-28,8208,0.0
2026-06-28,8210,0.019778779292483263
2026-06-28,8212,0.02293268821162656
2026-06-28,8213,0.01663842991766257
2026-06-28,8215,0.0304759398622927
2026-06-28,8216,0.01726473376201334
2026-06-28,8217,0.014395270650177983
2026-06-28,8222,0.02008961058619321
2026-06-28,8225,0.013759050518538417
2026-06-28,9302,0.012359290946361743
2026-06-29,050304,0.053814167448831704
2026-06-29,07011,0.024647422664915822
2026-06-29,07013,0.04787384164160393
2026-06-29,10750,0.08306405078812489
2026-06-29,10752,0.0
2026-06-29,10755,0.0
2026-06-29,10757,0.0
2026-06-29,10762,0.07009185831168734
2026-06-29,12100,0.201072732239272
2026-06-29,12105,0.07009185831168734
2026-06-29,12121,0.07935499518698974
2026-06-29,12125,0.07509746755275895
2026-06-29,12130,0.5341134869213664
